"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/19/2014 22:06:34:325 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""] / count patches"
"337","""PD""","0.37","0.5","1","0","""von neumann_r=1""","true","500","0.5412"
"331","""PD""","0.36","0.5","1","0","""moore_r=3""","true","500","0.498"
"338","""PD""","0.37","0.5","1","0","""von neumann_r=1""","true","500","0.5548"
"339","""PD""","0.37","0.5","1","0","""von neumann_r=1""","true","500","0.5548"
"332","""PD""","0.36","0.5","1","0","""moore_r=3""","true","500","0.5088"
"333","""PD""","0.36","0.5","1","0","""moore_r=3""","true","500","0.4888"
"343","""PD""","0.38","0.5","1","0","""moore_r=1""","true","500","0.5016"
"344","""PD""","0.38","0.5","1","0","""moore_r=1""","true","500","0.5084"
"345","""PD""","0.38","0.5","1","0","""moore_r=1""","true","500","0.5044"
"346","""PD""","0.38","0.5","1","0","""von neumann_r=1""","true","500","0.5484"
"347","""PD""","0.38","0.5","1","0","""von neumann_r=1""","true","500","0.5344"
"348","""PD""","0.38","0.5","1","0","""von neumann_r=1""","true","500","0.5536"
"340","""PD""","0.37","0.5","1","0","""moore_r=3""","true","500","0.5156"
"341","""PD""","0.37","0.5","1","0","""moore_r=3""","true","500","0.49"
"342","""PD""","0.37","0.5","1","0","""moore_r=3""","true","500","0.5012"
"352","""PD""","0.39","0.5","1","0","""moore_r=1""","true","500","0.5148"
"353","""PD""","0.39","0.5","1","0","""moore_r=1""","true","500","0.498"
"354","""PD""","0.39","0.5","1","0","""moore_r=1""","true","500","0.5132"
"355","""PD""","0.39","0.5","1","0","""von neumann_r=1""","true","500","0.5548"
"356","""PD""","0.39","0.5","1","0","""von neumann_r=1""","true","500","0.5324"
"357","""PD""","0.39","0.5","1","0","""von neumann_r=1""","true","500","0.5432"
"349","""PD""","0.38","0.5","1","0","""moore_r=3""","true","500","0.5004"
"351","""PD""","0.38","0.5","1","0","""moore_r=3""","true","500","0.5016"
"350","""PD""","0.38","0.5","1","0","""moore_r=3""","true","500","0.4924"
"361","""PD""","0.4","0.5","1","0","""moore_r=1""","true","500","0.4984"
"362","""PD""","0.4","0.5","1","0","""moore_r=1""","true","500","0.4988"
"363","""PD""","0.4","0.5","1","0","""moore_r=1""","true","500","0.5144"
"364","""PD""","0.4","0.5","1","0","""von neumann_r=1""","true","500","0.5588"
"365","""PD""","0.4","0.5","1","0","""von neumann_r=1""","true","500","0.5416"
"358","""PD""","0.39","0.5","1","0","""moore_r=3""","true","500","0.5032"
"366","""PD""","0.4","0.5","1","0","""von neumann_r=1""","true","500","0.5516"
"359","""PD""","0.39","0.5","1","0","""moore_r=3""","true","500","0.4964"
"360","""PD""","0.39","0.5","1","0","""moore_r=3""","true","500","0.5024"
"370","""PD""","0.41","0.5","1","0","""moore_r=1""","true","500","0.4964"
"371","""PD""","0.41","0.5","1","0","""moore_r=1""","true","500","0.5084"
"372","""PD""","0.41","0.5","1","0","""moore_r=1""","true","500","0.506"
"373","""PD""","0.41","0.5","1","0","""von neumann_r=1""","true","500","0.5648"
"374","""PD""","0.41","0.5","1","0","""von neumann_r=1""","true","500","0.5448"
"375","""PD""","0.41","0.5","1","0","""von neumann_r=1""","true","500","0.5624"
"367","""PD""","0.4","0.5","1","0","""moore_r=3""","true","500","0.5004"
"368","""PD""","0.4","0.5","1","0","""moore_r=3""","true","500","0.4984"
"369","""PD""","0.4","0.5","1","0","""moore_r=3""","true","500","0.4872"
"379","""PD""","0.42","0.5","1","0","""moore_r=1""","true","500","0.4992"
"380","""PD""","0.42","0.5","1","0","""moore_r=1""","true","500","0.4968"
"381","""PD""","0.42","0.5","1","0","""moore_r=1""","true","500","0.502"
"382","""PD""","0.42","0.5","1","0","""von neumann_r=1""","true","500","0.564"
"383","""PD""","0.42","0.5","1","0","""von neumann_r=1""","true","500","0.5588"
"384","""PD""","0.42","0.5","1","0","""von neumann_r=1""","true","500","0.5568"
"376","""PD""","0.41","0.5","1","0","""moore_r=3""","true","500","0.504"
"377","""PD""","0.41","0.5","1","0","""moore_r=3""","true","500","0.4936"
"378","""PD""","0.41","0.5","1","0","""moore_r=3""","true","500","0.508"
"388","""PD""","0.43","0.5","1","0","""moore_r=1""","true","500","0.516"
"389","""PD""","0.43","0.5","1","0","""moore_r=1""","true","500","0.5028"
"390","""PD""","0.43","0.5","1","0","""moore_r=1""","true","500","0.5052"
"391","""PD""","0.43","0.5","1","0","""von neumann_r=1""","true","500","0.5576"
"385","""PD""","0.42","0.5","1","0","""moore_r=3""","true","500","0.5156"
"386","""PD""","0.42","0.5","1","0","""moore_r=3""","true","500","0.4928"
"392","""PD""","0.43","0.5","1","0","""von neumann_r=1""","true","500","0.5572"
"393","""PD""","0.43","0.5","1","0","""von neumann_r=1""","true","500","0.5588"
"387","""PD""","0.42","0.5","1","0","""moore_r=3""","true","500","0.4976"
"397","""PD""","0.44","0.5","1","0","""moore_r=1""","true","500","0.5068"
"398","""PD""","0.44","0.5","1","0","""moore_r=1""","true","500","0.51"
"399","""PD""","0.44","0.5","1","0","""moore_r=1""","true","500","0.5076"
"400","""PD""","0.44","0.5","1","0","""von neumann_r=1""","true","500","0.5516"
"401","""PD""","0.44","0.5","1","0","""von neumann_r=1""","true","500","0.5408"
"402","""PD""","0.44","0.5","1","0","""von neumann_r=1""","true","500","0.5408"
"394","""PD""","0.43","0.5","1","0","""moore_r=3""","true","500","0.5052"
"395","""PD""","0.43","0.5","1","0","""moore_r=3""","true","500","0.4792"
"396","""PD""","0.43","0.5","1","0","""moore_r=3""","true","500","0.4996"
"406","""PD""","0.45","0.5","1","0","""moore_r=1""","true","500","0.5036"
"407","""PD""","0.45","0.5","1","0","""moore_r=1""","true","500","0.5092"
"408","""PD""","0.45","0.5","1","0","""moore_r=1""","true","500","0.5056"
"409","""PD""","0.45","0.5","1","0","""von neumann_r=1""","true","500","0.548"
"410","""PD""","0.45","0.5","1","0","""von neumann_r=1""","true","500","0.5588"
"411","""PD""","0.45","0.5","1","0","""von neumann_r=1""","true","500","0.5456"
"403","""PD""","0.44","0.5","1","0","""moore_r=3""","true","500","0.494"
"404","""PD""","0.44","0.5","1","0","""moore_r=3""","true","500","0.5036"
"405","""PD""","0.44","0.5","1","0","""moore_r=3""","true","500","0.5"
"415","""PD""","0.46","0.5","1","0","""moore_r=1""","true","500","0.5224"
"416","""PD""","0.46","0.5","1","0","""moore_r=1""","true","500","0.5128"
"417","""PD""","0.46","0.5","1","0","""moore_r=1""","true","500","0.4952"
"418","""PD""","0.46","0.5","1","0","""von neumann_r=1""","true","500","0.5492"
"412","""PD""","0.45","0.5","1","0","""moore_r=3""","true","500","0.5024"
"413","""PD""","0.45","0.5","1","0","""moore_r=3""","true","500","0.5028"
"419","""PD""","0.46","0.5","1","0","""von neumann_r=1""","true","500","0.5484"
"420","""PD""","0.46","0.5","1","0","""von neumann_r=1""","true","500","0.5568"
"414","""PD""","0.45","0.5","1","0","""moore_r=3""","true","500","0.5032"
"424","""PD""","0.47","0.5","1","0","""moore_r=1""","true","500","0.5116"
"425","""PD""","0.47","0.5","1","0","""moore_r=1""","true","500","0.5028"
"426","""PD""","0.47","0.5","1","0","""moore_r=1""","true","500","0.5236"
"427","""PD""","0.47","0.5","1","0","""von neumann_r=1""","true","500","0.5456"
"428","""PD""","0.47","0.5","1","0","""von neumann_r=1""","true","500","0.556"
"429","""PD""","0.47","0.5","1","0","""von neumann_r=1""","true","500","0.548"
"421","""PD""","0.46","0.5","1","0","""moore_r=3""","true","500","0.5088"
"422","""PD""","0.46","0.5","1","0","""moore_r=3""","true","500","0.4924"
"423","""PD""","0.46","0.5","1","0","""moore_r=3""","true","500","0.496"
"433","""PD""","0.48","0.5","1","0","""moore_r=1""","true","500","0.5128"
"434","""PD""","0.48","0.5","1","0","""moore_r=1""","true","500","0.5016"
"435","""PD""","0.48","0.5","1","0","""moore_r=1""","true","500","0.5024"
"436","""PD""","0.48","0.5","1","0","""von neumann_r=1""","true","500","0.5508"
"437","""PD""","0.48","0.5","1","0","""von neumann_r=1""","true","500","0.538"
"438","""PD""","0.48","0.5","1","0","""von neumann_r=1""","true","500","0.5556"
"430","""PD""","0.47","0.5","1","0","""moore_r=3""","true","500","0.4904"
"431","""PD""","0.47","0.5","1","0","""moore_r=3""","true","500","0.5104"
"432","""PD""","0.47","0.5","1","0","""moore_r=3""","true","500","0.5072"
"442","""PD""","0.49","0.5","1","0","""moore_r=1""","true","500","0.5068"
"443","""PD""","0.49","0.5","1","0","""moore_r=1""","true","500","0.4988"
"444","""PD""","0.49","0.5","1","0","""moore_r=1""","true","500","0.5016"
"445","""PD""","0.49","0.5","1","0","""von neumann_r=1""","true","500","0.5436"
"439","""PD""","0.48","0.5","1","0","""moore_r=3""","true","500","0.5132"
"446","""PD""","0.49","0.5","1","0","""von neumann_r=1""","true","500","0.5636"
"440","""PD""","0.48","0.5","1","0","""moore_r=3""","true","500","0.5012"
"447","""PD""","0.49","0.5","1","0","""von neumann_r=1""","true","500","0.5432"
"441","""PD""","0.48","0.5","1","0","""moore_r=3""","true","500","0.5048"
"451","""PD""","0.5","0.5","1","0","""moore_r=1""","true","500","0.5076"
"452","""PD""","0.5","0.5","1","0","""moore_r=1""","true","500","0.5172"
"453","""PD""","0.5","0.5","1","0","""moore_r=1""","true","500","0.5132"
"454","""PD""","0.5","0.5","1","0","""von neumann_r=1""","true","500","0.5512"
"455","""PD""","0.5","0.5","1","0","""von neumann_r=1""","true","500","0.552"
"456","""PD""","0.5","0.5","1","0","""von neumann_r=1""","true","500","0.5584"
"449","""PD""","0.49","0.5","1","0","""moore_r=3""","true","500","0.5004"
"448","""PD""","0.49","0.5","1","0","""moore_r=3""","true","500","0.5164"
"450","""PD""","0.49","0.5","1","0","""moore_r=3""","true","500","0.4992"
"460","""PD""","0.51","0.5","1","0","""moore_r=1""","true","500","0.5428"
"461","""PD""","0.51","0.5","1","0","""moore_r=1""","true","500","0.544"
"462","""PD""","0.51","0.5","1","0","""moore_r=1""","true","500","0.5528"
"463","""PD""","0.51","0.5","1","0","""von neumann_r=1""","true","500","0.6332"
"464","""PD""","0.51","0.5","1","0","""von neumann_r=1""","true","500","0.6056"
"465","""PD""","0.51","0.5","1","0","""von neumann_r=1""","true","500","0.6164"
"457","""PD""","0.5","0.5","1","0","""moore_r=3""","true","500","0.4972"
"458","""PD""","0.5","0.5","1","0","""moore_r=3""","true","500","0.4968"
"459","""PD""","0.5","0.5","1","0","""moore_r=3""","true","500","0.5048"
"469","""PD""","0.52","0.5","1","0","""moore_r=1""","true","500","0.5356"
"470","""PD""","0.52","0.5","1","0","""moore_r=1""","true","500","0.5368"
"471","""PD""","0.52","0.5","1","0","""moore_r=1""","true","500","0.5508"
"472","""PD""","0.52","0.5","1","0","""von neumann_r=1""","true","500","0.6168"
"466","""PD""","0.51","0.5","1","0","""moore_r=3""","true","500","0.4796"
"473","""PD""","0.52","0.5","1","0","""von neumann_r=1""","true","500","0.6192"
"467","""PD""","0.51","0.5","1","0","""moore_r=3""","true","500","0.4904"
"474","""PD""","0.52","0.5","1","0","""von neumann_r=1""","true","500","0.6364"
"468","""PD""","0.51","0.5","1","0","""moore_r=3""","true","500","0.5012"
"478","""PD""","0.53","0.5","1","0","""moore_r=1""","true","500","0.538"
"479","""PD""","0.53","0.5","1","0","""moore_r=1""","true","500","0.5328"
"480","""PD""","0.53","0.5","1","0","""moore_r=1""","true","500","0.5344"
"481","""PD""","0.53","0.5","1","0","""von neumann_r=1""","true","500","0.6484"
"482","""PD""","0.53","0.5","1","0","""von neumann_r=1""","true","500","0.624"
"483","""PD""","0.53","0.5","1","0","""von neumann_r=1""","true","500","0.6324"
"476","""PD""","0.52","0.5","1","0","""moore_r=3""","true","500","0.496"
"475","""PD""","0.52","0.5","1","0","""moore_r=3""","true","500","0.4816"
"477","""PD""","0.52","0.5","1","0","""moore_r=3""","true","500","0.524"
"487","""PD""","0.54","0.5","1","0","""moore_r=1""","true","500","0.5492"
"488","""PD""","0.54","0.5","1","0","""moore_r=1""","true","500","0.5564"
"489","""PD""","0.54","0.5","1","0","""moore_r=1""","true","500","0.5384"
"490","""PD""","0.54","0.5","1","0","""von neumann_r=1""","true","500","0.6224"
"491","""PD""","0.54","0.5","1","0","""von neumann_r=1""","true","500","0.6332"
"492","""PD""","0.54","0.5","1","0","""von neumann_r=1""","true","500","0.6336"
"484","""PD""","0.53","0.5","1","0","""moore_r=3""","true","500","0.4808"
"485","""PD""","0.53","0.5","1","0","""moore_r=3""","true","500","0.5144"
"486","""PD""","0.53","0.5","1","0","""moore_r=3""","true","500","0.4944"
"496","""PD""","0.55","0.5","1","0","""moore_r=1""","true","500","0.5448"
"497","""PD""","0.55","0.5","1","0","""moore_r=1""","true","500","0.5504"
"498","""PD""","0.55","0.5","1","0","""moore_r=1""","true","500","0.518"
"499","""PD""","0.55","0.5","1","0","""von neumann_r=1""","true","500","0.6252"
"500","""PD""","0.55","0.5","1","0","""von neumann_r=1""","true","500","0.628"
"493","""PD""","0.54","0.5","1","0","""moore_r=3""","true","500","0.5004"
"494","""PD""","0.54","0.5","1","0","""moore_r=3""","true","500","0.494"
"501","""PD""","0.55","0.5","1","0","""von neumann_r=1""","true","500","0.622"
"495","""PD""","0.54","0.5","1","0","""moore_r=3""","true","500","0.4936"
"505","""PD""","0.56","0.5","1","0","""moore_r=1""","true","500","0.544"
"506","""PD""","0.56","0.5","1","0","""moore_r=1""","true","500","0.5524"
"507","""PD""","0.56","0.5","1","0","""moore_r=1""","true","500","0.5424"
"508","""PD""","0.56","0.5","1","0","""von neumann_r=1""","true","500","0.6276"
"509","""PD""","0.56","0.5","1","0","""von neumann_r=1""","true","500","0.6316"
"510","""PD""","0.56","0.5","1","0","""von neumann_r=1""","true","500","0.624"
"502","""PD""","0.55","0.5","1","0","""moore_r=3""","true","500","0.5004"
"503","""PD""","0.55","0.5","1","0","""moore_r=3""","true","500","0.528"
"504","""PD""","0.55","0.5","1","0","""moore_r=3""","true","500","0.5148"
"514","""PD""","0.57","0.5","1","0","""moore_r=1""","true","500","0.5344"
"515","""PD""","0.57","0.5","1","0","""moore_r=1""","true","500","0.542"
"516","""PD""","0.57","0.5","1","0","""moore_r=1""","true","500","0.5516"
"517","""PD""","0.57","0.5","1","0","""von neumann_r=1""","true","500","0.6356"
"518","""PD""","0.57","0.5","1","0","""von neumann_r=1""","true","500","0.6268"
"511","""PD""","0.56","0.5","1","0","""moore_r=3""","true","500","0.5104"
"519","""PD""","0.57","0.5","1","0","""von neumann_r=1""","true","500","0.632"
"512","""PD""","0.56","0.5","1","0","""moore_r=3""","true","500","0.51"
"513","""PD""","0.56","0.5","1","0","""moore_r=3""","true","500","0.524"
"523","""PD""","0.58","0.5","1","0","""moore_r=1""","true","500","0.5388"
"524","""PD""","0.58","0.5","1","0","""moore_r=1""","true","500","0.5452"
"525","""PD""","0.58","0.5","1","0","""moore_r=1""","true","500","0.5288"
"526","""PD""","0.58","0.5","1","0","""von neumann_r=1""","true","500","0.6044"
"527","""PD""","0.58","0.5","1","0","""von neumann_r=1""","true","500","0.6176"
"528","""PD""","0.58","0.5","1","0","""von neumann_r=1""","true","500","0.6184"
"520","""PD""","0.57","0.5","1","0","""moore_r=3""","true","500","0.4812"
"521","""PD""","0.57","0.5","1","0","""moore_r=3""","true","500","0.5184"
"522","""PD""","0.57","0.5","1","0","""moore_r=3""","true","500","0.504"
"532","""PD""","0.59","0.5","1","0","""moore_r=1""","true","500","0.5396"
"533","""PD""","0.59","0.5","1","0","""moore_r=1""","true","500","0.5604"
"534","""PD""","0.59","0.5","1","0","""moore_r=1""","true","500","0.5464"
"535","""PD""","0.59","0.5","1","0","""von neumann_r=1""","true","500","0.6208"
"536","""PD""","0.59","0.5","1","0","""von neumann_r=1""","true","500","0.6424"
"529","""PD""","0.58","0.5","1","0","""moore_r=3""","true","500","0.5048"
"537","""PD""","0.59","0.5","1","0","""von neumann_r=1""","true","500","0.6588"
"530","""PD""","0.58","0.5","1","0","""moore_r=3""","true","500","0.5076"
"531","""PD""","0.58","0.5","1","0","""moore_r=3""","true","500","0.5004"
"541","""PD""","0.6","0.5","1","0","""moore_r=1""","true","500","0.5488"
"542","""PD""","0.6","0.5","1","0","""moore_r=1""","true","500","0.5312"
"543","""PD""","0.6","0.5","1","0","""moore_r=1""","true","500","0.5412"
"544","""PD""","0.6","0.5","1","0","""von neumann_r=1""","true","500","0.6148"
"538","""PD""","0.59","0.5","1","0","""moore_r=3""","true","500","0.5044"
"539","""PD""","0.59","0.5","1","0","""moore_r=3""","true","500","0.4836"
"545","""PD""","0.6","0.5","1","0","""von neumann_r=1""","true","500","0.6368"
"546","""PD""","0.6","0.5","1","0","""von neumann_r=1""","true","500","0.6276"
"540","""PD""","0.59","0.5","1","0","""moore_r=3""","true","500","0.4976"
"550","""PD""","0.61","0.5","1","0","""moore_r=1""","true","500","0.5736"
"551","""PD""","0.61","0.5","1","0","""moore_r=1""","true","500","0.5408"
"552","""PD""","0.61","0.5","1","0","""moore_r=1""","true","500","0.5608"
"553","""PD""","0.61","0.5","1","0","""von neumann_r=1""","true","500","0.6156"
"554","""PD""","0.61","0.5","1","0","""von neumann_r=1""","true","500","0.6372"
"555","""PD""","0.61","0.5","1","0","""von neumann_r=1""","true","500","0.6308"
"547","""PD""","0.6","0.5","1","0","""moore_r=3""","true","500","0.4876"
"549","""PD""","0.6","0.5","1","0","""moore_r=3""","true","500","0.4976"
"548","""PD""","0.6","0.5","1","0","""moore_r=3""","true","500","0.5076"
"559","""PD""","0.62","0.5","1","0","""moore_r=1""","true","500","0.5616"
"560","""PD""","0.62","0.5","1","0","""moore_r=1""","true","500","0.552"
"561","""PD""","0.62","0.5","1","0","""moore_r=1""","true","500","0.5444"
"562","""PD""","0.62","0.5","1","0","""von neumann_r=1""","true","500","0.63"
"563","""PD""","0.62","0.5","1","0","""von neumann_r=1""","true","500","0.6216"
"556","""PD""","0.61","0.5","1","0","""moore_r=3""","true","500","0.498"
"564","""PD""","0.62","0.5","1","0","""von neumann_r=1""","true","500","0.6144"
"557","""PD""","0.61","0.5","1","0","""moore_r=3""","true","500","0.4948"
"558","""PD""","0.61","0.5","1","0","""moore_r=3""","true","500","0.4808"
"568","""PD""","0.63","0.5","1","0","""moore_r=1""","true","500","0.6688"
"569","""PD""","0.63","0.5","1","0","""moore_r=1""","true","500","0.6372"
"570","""PD""","0.63","0.5","1","0","""moore_r=1""","true","500","0.6404"
"571","""PD""","0.63","0.5","1","0","""von neumann_r=1""","true","500","0.6388"
"572","""PD""","0.63","0.5","1","0","""von neumann_r=1""","true","500","0.6268"
"573","""PD""","0.63","0.5","1","0","""von neumann_r=1""","true","500","0.6408"
"565","""PD""","0.62","0.5","1","0","""moore_r=3""","true","500","0.5036"
"566","""PD""","0.62","0.5","1","0","""moore_r=3""","true","500","0.4956"
"567","""PD""","0.62","0.5","1","0","""moore_r=3""","true","500","0.5064"
"577","""PD""","0.64","0.5","1","0","""moore_r=1""","true","500","0.6352"
"578","""PD""","0.64","0.5","1","0","""moore_r=1""","true","500","0.6628"
"579","""PD""","0.64","0.5","1","0","""moore_r=1""","true","500","0.6472"
"580","""PD""","0.64","0.5","1","0","""von neumann_r=1""","true","500","0.6272"
"581","""PD""","0.64","0.5","1","0","""von neumann_r=1""","true","500","0.6332"
"574","""PD""","0.63","0.5","1","0","""moore_r=3""","true","500","0.5044"
"582","""PD""","0.64","0.5","1","0","""von neumann_r=1""","true","500","0.6372"
"575","""PD""","0.63","0.5","1","0","""moore_r=3""","true","500","0.5036"
"576","""PD""","0.63","0.5","1","0","""moore_r=3""","true","500","0.514"
"586","""PD""","0.65","0.5","1","0","""moore_r=1""","true","500","0.6596"
"587","""PD""","0.65","0.5","1","0","""moore_r=1""","true","500","0.6316"
"588","""PD""","0.65","0.5","1","0","""moore_r=1""","true","500","0.6396"
"589","""PD""","0.65","0.5","1","0","""von neumann_r=1""","true","500","0.6336"
"590","""PD""","0.65","0.5","1","0","""von neumann_r=1""","true","500","0.6256"
"583","""PD""","0.64","0.5","1","0","""moore_r=3""","true","500","0.5004"
"584","""PD""","0.64","0.5","1","0","""moore_r=3""","true","500","0.5068"
"585","""PD""","0.64","0.5","1","0","""moore_r=3""","true","500","0.5048"
"591","""PD""","0.65","0.5","1","0","""von neumann_r=1""","true","500","0.6304"
"595","""PD""","0.66","0.5","1","0","""moore_r=1""","true","500","0.6296"
"596","""PD""","0.66","0.5","1","0","""moore_r=1""","true","500","0.6556"
"597","""PD""","0.66","0.5","1","0","""moore_r=1""","true","500","0.6544"
"598","""PD""","0.66","0.5","1","0","""von neumann_r=1""","true","500","0.6324"
"599","""PD""","0.66","0.5","1","0","""von neumann_r=1""","true","500","0.6288"
"600","""PD""","0.66","0.5","1","0","""von neumann_r=1""","true","500","0.6236"
"592","""PD""","0.65","0.5","1","0","""moore_r=3""","true","500","0.504"
"593","""PD""","0.65","0.5","1","0","""moore_r=3""","true","500","0.4984"
"594","""PD""","0.65","0.5","1","0","""moore_r=3""","true","500","0.5072"
"604","""PD""","0.67","0.5","1","0","""moore_r=1""","true","500","0.654"
"605","""PD""","0.67","0.5","1","0","""moore_r=1""","true","500","0.6552"
"606","""PD""","0.67","0.5","1","0","""moore_r=1""","true","500","0.6524"
"607","""PD""","0.67","0.5","1","0","""von neumann_r=1""","true","500","0.6256"
"608","""PD""","0.67","0.5","1","0","""von neumann_r=1""","true","500","0.6472"
"609","""PD""","0.67","0.5","1","0","""von neumann_r=1""","true","500","0.6408"
"602","""PD""","0.66","0.5","1","0","""moore_r=3""","true","500","0.506"
"601","""PD""","0.66","0.5","1","0","""moore_r=3""","true","500","0.5108"
"603","""PD""","0.66","0.5","1","0","""moore_r=3""","true","500","0.5036"
"613","""PD""","0.68","0.5","1","0","""moore_r=1""","true","500","0.6348"
"614","""PD""","0.68","0.5","1","0","""moore_r=1""","true","500","0.654"
"615","""PD""","0.68","0.5","1","0","""moore_r=1""","true","500","0.6304"
"616","""PD""","0.68","0.5","1","0","""von neumann_r=1""","true","500","0.6316"
"617","""PD""","0.68","0.5","1","0","""von neumann_r=1""","true","500","0.6312"
"618","""PD""","0.68","0.5","1","0","""von neumann_r=1""","true","500","0.6312"
"610","""PD""","0.67","0.5","1","0","""moore_r=3""","true","500","0.5088"
"611","""PD""","0.67","0.5","1","0","""moore_r=3""","true","500","0.5176"
"612","""PD""","0.67","0.5","1","0","""moore_r=3""","true","500","0.5032"
"622","""PD""","0.69","0.5","1","0","""moore_r=1""","true","500","0.6472"
"623","""PD""","0.69","0.5","1","0","""moore_r=1""","true","500","0.634"
"624","""PD""","0.69","0.5","1","0","""moore_r=1""","true","500","0.6348"
"625","""PD""","0.69","0.5","1","0","""von neumann_r=1""","true","500","0.6148"
"626","""PD""","0.69","0.5","1","0","""von neumann_r=1""","true","500","0.638"
"620","""PD""","0.68","0.5","1","0","""moore_r=3""","true","500","0.5108"
"619","""PD""","0.68","0.5","1","0","""moore_r=3""","true","500","0.4988"
"627","""PD""","0.69","0.5","1","0","""von neumann_r=1""","true","500","0.6192"
"621","""PD""","0.68","0.5","1","0","""moore_r=3""","true","500","0.5084"
"631","""PD""","0.7","0.5","1","0","""moore_r=1""","true","500","0.6336"
"632","""PD""","0.7","0.5","1","0","""moore_r=1""","true","500","0.6552"
"633","""PD""","0.7","0.5","1","0","""moore_r=1""","true","500","0.6392"
"634","""PD""","0.7","0.5","1","0","""von neumann_r=1""","true","500","0.6504"
"635","""PD""","0.7","0.5","1","0","""von neumann_r=1""","true","500","0.654"
"636","""PD""","0.7","0.5","1","0","""von neumann_r=1""","true","500","0.634"
"628","""PD""","0.69","0.5","1","0","""moore_r=3""","true","500","0.5228"
"629","""PD""","0.69","0.5","1","0","""moore_r=3""","true","500","0.516"
"630","""PD""","0.69","0.5","1","0","""moore_r=3""","true","500","0.5124"
"640","""PD""","0.71","0.5","1","0","""moore_r=1""","true","500","0.6276"
"641","""PD""","0.71","0.5","1","0","""moore_r=1""","true","500","0.6492"
"642","""PD""","0.71","0.5","1","0","""moore_r=1""","true","500","0.63"
"643","""PD""","0.71","0.5","1","0","""von neumann_r=1""","true","500","0.6104"
"644","""PD""","0.71","0.5","1","0","""von neumann_r=1""","true","500","0.6568"
"637","""PD""","0.7","0.5","1","0","""moore_r=3""","true","500","0.496"
"645","""PD""","0.71","0.5","1","0","""von neumann_r=1""","true","500","0.6444"
"638","""PD""","0.7","0.5","1","0","""moore_r=3""","true","500","0.5348"
"639","""PD""","0.7","0.5","1","0","""moore_r=3""","true","500","0.5204"
"649","""PD""","0.72","0.5","1","0","""moore_r=1""","true","500","0.6464"
"650","""PD""","0.72","0.5","1","0","""moore_r=1""","true","500","0.65"
"651","""PD""","0.72","0.5","1","0","""moore_r=1""","true","500","0.6428"
"652","""PD""","0.72","0.5","1","0","""von neumann_r=1""","true","500","0.6512"
"653","""PD""","0.72","0.5","1","0","""von neumann_r=1""","true","500","0.6368"
"654","""PD""","0.72","0.5","1","0","""von neumann_r=1""","true","500","0.642"
"646","""PD""","0.71","0.5","1","0","""moore_r=3""","true","500","0.5208"
"648","""PD""","0.71","0.5","1","0","""moore_r=3""","true","500","0.5344"
"647","""PD""","0.71","0.5","1","0","""moore_r=3""","true","500","0.5152"
"658","""PD""","0.73","0.5","1","0","""moore_r=1""","true","500","0.6396"
"659","""PD""","0.73","0.5","1","0","""moore_r=1""","true","500","0.642"
"660","""PD""","0.73","0.5","1","0","""moore_r=1""","true","500","0.6532"
"661","""PD""","0.73","0.5","1","0","""von neumann_r=1""","true","500","0.6392"
"662","""PD""","0.73","0.5","1","0","""von neumann_r=1""","true","500","0.6448"
"655","""PD""","0.72","0.5","1","0","""moore_r=3""","true","500","0.5636"
"663","""PD""","0.73","0.5","1","0","""von neumann_r=1""","true","500","0.6376"
"656","""PD""","0.72","0.5","1","0","""moore_r=3""","true","500","0.5508"
"657","""PD""","0.72","0.5","1","0","""moore_r=3""","true","500","0.5628"
"667","""PD""","0.74","0.5","1","0","""moore_r=1""","true","500","0.6432"
"668","""PD""","0.74","0.5","1","0","""moore_r=1""","true","500","0.6456"
"669","""PD""","0.74","0.5","1","0","""moore_r=1""","true","500","0.6328"
"670","""PD""","0.74","0.5","1","0","""von neumann_r=1""","true","500","0.6408"
"671","""PD""","0.74","0.5","1","0","""von neumann_r=1""","true","500","0.632"
"672","""PD""","0.74","0.5","1","0","""von neumann_r=1""","true","500","0.6464"
"664","""PD""","0.73","0.5","1","0","""moore_r=3""","true","500","0.5372"
"666","""PD""","0.73","0.5","1","0","""moore_r=3""","true","500","0.548"
"665","""PD""","0.73","0.5","1","0","""moore_r=3""","true","500","0.5648"
"676","""PD""","0.75","0.5","1","0","""moore_r=1""","true","500","0.644"
"677","""PD""","0.75","0.5","1","0","""moore_r=1""","true","500","0.6328"
"678","""PD""","0.75","0.5","1","0","""moore_r=1""","true","500","0.6504"
"679","""PD""","0.75","0.5","1","0","""von neumann_r=1""","true","500","0.6612"
"680","""PD""","0.75","0.5","1","0","""von neumann_r=1""","true","500","0.6556"
"673","""PD""","0.74","0.5","1","0","""moore_r=3""","true","500","0.5796"
"681","""PD""","0.75","0.5","1","0","""von neumann_r=1""","true","500","0.6444"
"674","""PD""","0.74","0.5","1","0","""moore_r=3""","true","500","0.5612"
"675","""PD""","0.74","0.5","1","0","""moore_r=3""","true","500","0.54"
"685","""PD""","0.76","0.5","1","0","""moore_r=1""","true","500","0.7432"
