"BehaviorSpace results (NetLogo 5.0.5)"
"extended_pd_mixed_strategy.nlogo"
"experiment_stable_coexistence_mixed_variation_of_costs"
"12/15/2014 16:30:21:783 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","benefit","initial_propD","play_pd","cost","baseline_fitness","play_spatial","[step]","count patches with [strategy_current = ""C""] / (count patches)"
"117","1","0.6","false","0.02","0","true","500","0.268"
"116","1","0.6","false","0.02","0","true","500","0.2776"
"118","1","0.6","false","0.02","0","true","500","0.2808"
"119","1","0.6","false","0.02","0","true","500","0.2828"
"120","1","0.6","false","0.02","0","true","500","0.2736"
"121","1","0.6","false","0.02","0","true","500","0.288"
"122","1","0.6","false","0.02","0","true","500","0.2832"
"123","1","0.6","false","0.02","0","true","500","0.276"
"124","1","0.6","false","0.02","0","true","500","0.2772"
"125","1","0.6","false","0.02","0","true","500","0.2812"
"126","1","0.6","false","0.02","0","true","500","0.2632"
"127","1","0.6","false","0.02","0","true","500","0.2796"
"128","1","0.6","false","0.02","0","true","500","0.2816"
"129","1","0.6","false","0.02","0","true","500","0.26"
"130","1","0.6","false","0.02","0","true","500","0.2784"
"131","1","0.6","false","0.02","0","true","500","0.2848"
"132","1","0.6","false","0.02","0","true","500","0.2808"
"134","1","0.6","false","0.02","0","true","500","0.2784"
"133","1","0.6","false","0.02","0","true","500","0.3008"
"135","1","0.6","false","0.02","0","true","500","0.2788"
"136","1","0.6","false","0.02","0","true","500","0.2692"
"137","1","0.6","false","0.02","0","true","500","0.2784"
"138","1","0.6","false","0.02","0","true","500","0.2768"
"139","1","0.6","false","0.02","0","true","500","0.2796"
"140","1","0.6","false","0.02","0","true","500","0.2928"
"141","1","0.6","false","0.02","0","true","500","0.2868"
"142","1","0.6","false","0.02","0","true","500","0.2636"
"143","1","0.6","false","0.02","0","true","500","0.27"
"144","1","0.6","false","0.02","0","true","500","0.2688"
"145","1","0.6","false","0.02","0","true","500","0.29"
"146","1","0.6","false","0.02","0","true","500","0.2796"
"147","1","0.6","false","0.02","0","true","500","0.2768"
"148","1","0.6","false","0.02","0","true","500","0.2732"
"149","1","0.6","false","0.02","0","true","500","0.274"
"150","1","0.6","false","0.02","0","true","500","0.2752"
"151","1","0.6","false","0.03","0","true","500","0.2744"
"152","1","0.6","false","0.03","0","true","500","0.2608"
"153","1","0.6","false","0.03","0","true","500","0.2756"
"155","1","0.6","false","0.03","0","true","500","0.286"
"154","1","0.6","false","0.03","0","true","500","0.2816"
"156","1","0.6","false","0.03","0","true","500","0.2764"
"157","1","0.6","false","0.03","0","true","500","0.2792"
"158","1","0.6","false","0.03","0","true","500","0.2716"
"159","1","0.6","false","0.03","0","true","500","0.2708"
"160","1","0.6","false","0.03","0","true","500","0.2764"
"161","1","0.6","false","0.03","0","true","500","0.2792"
"162","1","0.6","false","0.03","0","true","500","0.2928"
"163","1","0.6","false","0.03","0","true","500","0.2652"
"164","1","0.6","false","0.03","0","true","500","0.2836"
"165","1","0.6","false","0.03","0","true","500","0.2764"
"166","1","0.6","false","0.03","0","true","500","0.2768"
"167","1","0.6","false","0.03","0","true","500","0.2716"
"168","1","0.6","false","0.03","0","true","500","0.27"
"169","1","0.6","false","0.03","0","true","500","0.2728"
"170","1","0.6","false","0.03","0","true","500","0.2668"
"171","1","0.6","false","0.03","0","true","500","0.2772"
"172","1","0.6","false","0.03","0","true","500","0.278"
"173","1","0.6","false","0.03","0","true","500","0.2696"
"174","1","0.6","false","0.03","0","true","500","0.2756"
"176","1","0.6","false","0.03","0","true","500","0.3012"
"175","1","0.6","false","0.03","0","true","500","0.2852"
"177","1","0.6","false","0.03","0","true","500","0.286"
"178","1","0.6","false","0.03","0","true","500","0.2808"
"179","1","0.6","false","0.03","0","true","500","0.2728"
"180","1","0.6","false","0.03","0","true","500","0.2688"
"181","1","0.6","false","0.03","0","true","500","0.2836"
"182","1","0.6","false","0.03","0","true","500","0.2832"
"183","1","0.6","false","0.03","0","true","500","0.2812"
"184","1","0.6","false","0.03","0","true","500","0.2784"
"185","1","0.6","false","0.03","0","true","500","0.2772"
"186","1","0.6","false","0.03","0","true","500","0.2992"
"187","1","0.6","false","0.03","0","true","500","0.284"
"188","1","0.6","false","0.03","0","true","500","0.2712"
"189","1","0.6","false","0.03","0","true","500","0.2716"
"190","1","0.6","false","0.03","0","true","500","0.2848"
"191","1","0.6","false","0.03","0","true","500","0.2768"
"192","1","0.6","false","0.03","0","true","500","0.274"
"193","1","0.6","false","0.03","0","true","500","0.2672"
"195","1","0.6","false","0.03","0","true","500","0.2648"
"194","1","0.6","false","0.03","0","true","500","0.2692"
"196","1","0.6","false","0.03","0","true","500","0.2756"
"197","1","0.6","false","0.03","0","true","500","0.284"
"198","1","0.6","false","0.03","0","true","500","0.2748"
"199","1","0.6","false","0.03","0","true","500","0.284"
"200","1","0.6","false","0.03","0","true","500","0.2796"
"201","1","0.6","false","0.04","0","true","500","0.268"
"202","1","0.6","false","0.04","0","true","500","0.2588"
"203","1","0.6","false","0.04","0","true","500","0.2724"
"204","1","0.6","false","0.04","0","true","500","0.278"
"205","1","0.6","false","0.04","0","true","500","0.2816"
"206","1","0.6","false","0.04","0","true","500","0.278"
"207","1","0.6","false","0.04","0","true","500","0.2772"
"208","1","0.6","false","0.04","0","true","500","0.2728"
"209","1","0.6","false","0.04","0","true","500","0.2756"
"210","1","0.6","false","0.04","0","true","500","0.2628"
"211","1","0.6","false","0.04","0","true","500","0.258"
"212","1","0.6","false","0.04","0","true","500","0.2936"
"213","1","0.6","false","0.04","0","true","500","0.2704"
"214","1","0.6","false","0.04","0","true","500","0.2788"
"216","1","0.6","false","0.04","0","true","500","0.266"
"215","1","0.6","false","0.04","0","true","500","0.282"
"217","1","0.6","false","0.04","0","true","500","0.2832"
"218","1","0.6","false","0.04","0","true","500","0.2772"
"219","1","0.6","false","0.04","0","true","500","0.2904"
"220","1","0.6","false","0.04","0","true","500","0.2692"
"221","1","0.6","false","0.04","0","true","500","0.2712"
"222","1","0.6","false","0.04","0","true","500","0.2852"
"223","1","0.6","false","0.04","0","true","500","0.2872"
"224","1","0.6","false","0.04","0","true","500","0.2788"
"225","1","0.6","false","0.04","0","true","500","0.2764"
"226","1","0.6","false","0.04","0","true","500","0.2668"
"227","1","0.6","false","0.04","0","true","500","0.286"
"228","1","0.6","false","0.04","0","true","500","0.2776"
"229","1","0.6","false","0.04","0","true","500","0.2852"
"230","1","0.6","false","0.04","0","true","500","0.2776"
"231","1","0.6","false","0.04","0","true","500","0.274"
"233","1","0.6","false","0.04","0","true","500","0.2724"
"232","1","0.6","false","0.04","0","true","500","0.262"
"234","1","0.6","false","0.04","0","true","500","0.2688"
"235","1","0.6","false","0.04","0","true","500","0.2836"
"236","1","0.6","false","0.04","0","true","500","0.2808"
"237","1","0.6","false","0.04","0","true","500","0.2856"
"238","1","0.6","false","0.04","0","true","500","0.276"
"239","1","0.6","false","0.04","0","true","500","0.28"
"240","1","0.6","false","0.04","0","true","500","0.2744"
"241","1","0.6","false","0.04","0","true","500","0.272"
"242","1","0.6","false","0.04","0","true","500","0.2676"
"243","1","0.6","false","0.04","0","true","500","0.2908"
"244","1","0.6","false","0.04","0","true","500","0.2824"
"245","1","0.6","false","0.04","0","true","500","0.2728"
"246","1","0.6","false","0.04","0","true","500","0.2664"
"247","1","0.6","false","0.04","0","true","500","0.2652"
"248","1","0.6","false","0.04","0","true","500","0.2772"
"249","1","0.6","false","0.04","0","true","500","0.2588"
"250","1","0.6","false","0.04","0","true","500","0.2656"
"252","1","0.6","false","0.05","0","true","500","0.2764"
"251","1","0.6","false","0.05","0","true","500","0.2624"
"253","1","0.6","false","0.05","0","true","500","0.2772"
"254","1","0.6","false","0.05","0","true","500","0.2724"
"255","1","0.6","false","0.05","0","true","500","0.2844"
"256","1","0.6","false","0.05","0","true","500","0.2884"
"257","1","0.6","false","0.05","0","true","500","0.2732"
"258","1","0.6","false","0.05","0","true","500","0.2728"
"259","1","0.6","false","0.05","0","true","500","0.2832"
"260","1","0.6","false","0.05","0","true","500","0.276"
"261","1","0.6","false","0.05","0","true","500","0.2804"
"262","1","0.6","false","0.05","0","true","500","0.2796"
"263","1","0.6","false","0.05","0","true","500","0.2696"
"264","1","0.6","false","0.05","0","true","500","0.2868"
"265","1","0.6","false","0.05","0","true","500","0.284"
"266","1","0.6","false","0.05","0","true","500","0.2916"
"267","1","0.6","false","0.05","0","true","500","0.2804"
"268","1","0.6","false","0.05","0","true","500","0.2708"
"269","1","0.6","false","0.05","0","true","500","0.2808"
"270","1","0.6","false","0.05","0","true","500","0.2864"
"271","1","0.6","false","0.05","0","true","500","0.26"
"273","1","0.6","false","0.05","0","true","500","0.2864"
"272","1","0.6","false","0.05","0","true","500","0.2804"
"274","1","0.6","false","0.05","0","true","500","0.2868"
"275","1","0.6","false","0.05","0","true","500","0.2772"
"276","1","0.6","false","0.05","0","true","500","0.2724"
"277","1","0.6","false","0.05","0","true","500","0.2656"
"278","1","0.6","false","0.05","0","true","500","0.2848"
"279","1","0.6","false","0.05","0","true","500","0.2776"
"280","1","0.6","false","0.05","0","true","500","0.2856"
"281","1","0.6","false","0.05","0","true","500","0.272"
"282","1","0.6","false","0.05","0","true","500","0.2628"
"283","1","0.6","false","0.05","0","true","500","0.268"
"284","1","0.6","false","0.05","0","true","500","0.2688"
"285","1","0.6","false","0.05","0","true","500","0.2612"
"286","1","0.6","false","0.05","0","true","500","0.2868"
"288","1","0.6","false","0.05","0","true","500","0.2804"
"287","1","0.6","false","0.05","0","true","500","0.2704"
"289","1","0.6","false","0.05","0","true","500","0.29"
"290","1","0.6","false","0.05","0","true","500","0.2612"
"291","1","0.6","false","0.05","0","true","500","0.2808"
"292","1","0.6","false","0.05","0","true","500","0.298"
"293","1","0.6","false","0.05","0","true","500","0.2808"
"294","1","0.6","false","0.05","0","true","500","0.278"
"295","1","0.6","false","0.05","0","true","500","0.2736"
"296","1","0.6","false","0.05","0","true","500","0.2736"
"297","1","0.6","false","0.05","0","true","500","0.2768"
