"BehaviorSpace results (NetLogo 5.0.5)"
"extended_pd_mixed_strategy.nlogo"
"experiment_stable_coexistence_mixed_variation_of_costs"
"12/15/2014 13:43:12:862 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","benefit","initial_propD","play_pd","cost","baseline_fitness","play_spatial","[step]","count patches with [strategy_current = ""C""] / (count patches)"
"467","1","0.6","false","0.09","0","false","500","0.2784"
"468","1","0.6","false","0.09","0","false","500","0.2796"
"469","1","0.6","false","0.09","0","false","500","0.2948"
"470","1","0.6","false","0.09","0","false","500","0.2784"
"471","1","0.6","false","0.09","0","false","500","0.2844"
"472","1","0.6","false","0.09","0","false","500","0.274"
"473","1","0.6","false","0.09","0","false","500","0.2644"
"474","1","0.6","false","0.09","0","false","500","0.2724"
"475","1","0.6","false","0.09","0","false","500","0.2816"
"477","1","0.6","false","0.09","0","false","500","0.294"
"476","1","0.6","false","0.09","0","false","500","0.2804"
"478","1","0.6","false","0.09","0","false","500","0.2816"
"479","1","0.6","false","0.09","0","false","500","0.266"
"480","1","0.6","false","0.09","0","false","500","0.28"
"481","1","0.6","false","0.09","0","false","500","0.2864"
"482","1","0.6","false","0.09","0","false","500","0.286"
"483","1","0.6","false","0.09","0","false","500","0.2732"
"484","1","0.6","false","0.09","0","false","500","0.2808"
"485","1","0.6","false","0.09","0","false","500","0.2708"
"486","1","0.6","false","0.09","0","false","500","0.2896"
"487","1","0.6","false","0.09","0","false","500","0.2648"
"488","1","0.6","false","0.09","0","false","500","0.2584"
"489","1","0.6","false","0.09","0","false","500","0.282"
"490","1","0.6","false","0.09","0","false","500","0.266"
"492","1","0.6","false","0.09","0","false","500","0.2664"
"491","1","0.6","false","0.09","0","false","500","0.2664"
"493","1","0.6","false","0.09","0","false","500","0.2564"
"494","1","0.6","false","0.09","0","false","500","0.2736"
"495","1","0.6","false","0.09","0","false","500","0.2596"
"496","1","0.6","false","0.09","0","false","500","0.2808"
